Place URL,Place Name,avg_rating,Reviewer Name,Rating,Review Date,Review URL,Review Text
https://www.google.com/maps/place/Chamunda+Resturant/data=!4m7!3m6!1s0x3be04e2fbcad3db9:0xd1ee364aa0ba41c8!8m2!3d21.1654395!4d72.8415809!16s%2Fg%2F11g6xp_9k6!19sChIJuT2tvC9O4DsRyEG6oEo27tE?authuser=0&hl=en&rclk=1,Chamunda Resturant,3.9,Raja Malik,4 stars,2021-04-09,https://maps.app.goo.gl/tkbPSHyBPvxQno2c9,  
https://www.google.com/maps/place/Chamunda+Resturant/data=!4m7!3m6!1s0x3be04e2fbcad3db9:0xd1ee364aa0ba41c8!8m2!3d21.1654395!4d72.8415809!16s%2Fg%2F11g6xp_9k6!19sChIJuT2tvC9O4DsRyEG6oEo27tE?authuser=0&hl=en&rclk=1,Chamunda Resturant,3.9,Raju kumar Kanojiya,4 stars,2020-04-09,https://maps.app.goo.gl/NvuKVi9Uz1xiQyov9,  
https://www.google.com/maps/place/Chamunda+Resturant/data=!4m7!3m6!1s0x3be04e2fbcad3db9:0xd1ee364aa0ba41c8!8m2!3d21.1654395!4d72.8415809!16s%2Fg%2F11g6xp_9k6!19sChIJuT2tvC9O4DsRyEG6oEo27tE?authuser=0&hl=en&rclk=1,Chamunda Resturant,3.9,Vikas Cherry Durga,4 stars,2020-04-09,https://maps.app.goo.gl/dMAgHv7MnDTCQQy1A,  
https://www.google.com/maps/place/Chamunda+Resturant/data=!4m7!3m6!1s0x3be04e2fbcad3db9:0xd1ee364aa0ba41c8!8m2!3d21.1654395!4d72.8415809!16s%2Fg%2F11g6xp_9k6!19sChIJuT2tvC9O4DsRyEG6oEo27tE?authuser=0&hl=en&rclk=1,Chamunda Resturant,3.9,POOJA MEDICAL,5 stars,2020-04-09,https://maps.app.goo.gl/QKa5SDZUVnqMpXWH7,  
https://www.google.com/maps/place/Chamunda+Resturant/data=!4m7!3m6!1s0x3be04e2fbcad3db9:0xd1ee364aa0ba41c8!8m2!3d21.1654395!4d72.8415809!16s%2Fg%2F11g6xp_9k6!19sChIJuT2tvC9O4DsRyEG6oEo27tE?authuser=0&hl=en&rclk=1,Chamunda Resturant,3.9,Purohit Nilam,5 stars,2020-04-09,https://maps.app.goo.gl/ryeYB8LGLPgs19x77,  
https://www.google.com/maps/place/Chamunda+Resturant/data=!4m7!3m6!1s0x3be04e2fbcad3db9:0xd1ee364aa0ba41c8!8m2!3d21.1654395!4d72.8415809!16s%2Fg%2F11g6xp_9k6!19sChIJuT2tvC9O4DsRyEG6oEo27tE?authuser=0&hl=en&rclk=1,Chamunda Resturant,3.9,Vivek Chaurasiya,5 stars,2019-04-09,https://maps.app.goo.gl/mgsPe3FDqUFX3wid7,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Deepak Shukla,5 stars,2024-01-09,https://maps.app.goo.gl/i1wYVdfvMuVApqXF8,"Air
Airline pro  Meal type: Other, Food: 5, Service: 5, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Avani Patel,3 stars,2023-07-09,https://maps.app.goo.gl/7qrXNS8BjozFApTv8,"We went for lunch today. Honestly, i loved chole bhature it was 10/10. 🥹👍
We had Mysore masala. It was good but the bhaji was lil bitter as it was overpowered with masalas. But sambhar and chutney was good too. So I'd rate it 8/10
After that we ordered rava masala and mix uttapam. We also had dahi vada. Dahi was good but we experienced bad things while ordering this. ! The vada were dry but dahi was damn good. Not to mention bad experience since we complaint them and they instantly told us to change. Since we were full we didn't. But i hope they improve the food quality and stuff in future.  Service: Dine in, Meal type: Lunch, Price per person: ₹1–200, Food: 3, Service: 3, Atmosphere: 2, Recommended dishes: Mix Uttapam, Vegetarian options: Chole bhature are dope. Must have !👍🥹"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,sakariya mehul,1 star,2023-11-09,https://maps.app.goo.gl/mhBHmRXkcw95nJyt7,"Very very bed service and bed quality of all food , I am not setisfied  and price is very high  Meal type: Dinner, Price per person: ₹400–600, Food: 1, Service: 1, Atmosphere: 1, Recommended dishes: Udupi Panjabi Thali, Butter Paper Masala Dosa, Tandoori Roti"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Manisha Purohit,3 stars,2023-10-09,https://maps.app.goo.gl/8TH7bBcf625GQqRdA,"Nice food nice service I like the food and I always buy from there  Price per person: ₹200–400, Food: 4, Service: 4, Atmosphere: 3"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Tayari Karlo,4 stars,2020-04-09,https://maps.app.goo.gl/Ro9N46tRt1HD4rU37,"Best service provided by udupi, here I like mendu vada 😋😋 …  "
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Bhavisan Virani,5 stars,2019-04-09,https://maps.app.goo.gl/ACumi8UGqmTaJezG8,We are here to Provide Services which Focus on Customer Centricity Rather Than Profit Making Motive in Such Competitive Market We Are Working In Surat City We are Dealing in Restaurant. If You Will Join us Then You Will Get Transparency Customer Satisfaction with Right Guidance of Our Services Along with the Trust Seal of Udupi Vadapav You will Recommend us two References on the base of Your Services with our best Quality Customer Support.For us every Customer is King and King Never Bargains so for Every Customer the Price of Services is Same and Will Never Change Because of which any kind of fraud or Misrepresentation will not Happened and Customer Transparency will be Maintained as Prime Objective.  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,vikash patel,5 stars,2024-01-09,https://maps.app.goo.gl/R1fwaWtKj4MdZ1fS6,"Nice food  Food: 5, Service: 4, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,AMETA GLOBAL,3 stars,2023-04-09,https://maps.app.goo.gl/HkRuDTkzaDSdWmeM7,Very poor service provided by manager. Food quality is good. But today very bad experience with manager in AC department.  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Viral Parekh,5 stars,2024-01-09,https://maps.app.goo.gl/Tm6RGhN7ZDpy1Gtw7,"Nice food  Food: 5, Service: 5, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Sameer Rana,4 stars,2023-04-09,https://maps.app.goo.gl/Gotz1zfgiUs3uzrp6,"Value for money and food for satisfaction in quality and quantity.  Service: Dine in, Meal type: Dinner, Price per person: ₹200–400, Food: 4, Service: 4, Atmosphere: 4, Recommended dishes: Udupi Panjabi Thali, Dahi Idli"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Patel Aaftab,5 stars,2024-04-02,https://maps.app.goo.gl/u2pHiSZxG2sS6pKE9,"Good  Service: 5, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,DIVYESH RANA,5 stars,2022-04-09,https://maps.app.goo.gl/cSKWkLyCKErUNEFGA,"Test full panjabi thali, and fry rice , palak panir also test full.  Meal type: Dinner"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Kickuu,5 stars,2024-02-09,https://maps.app.goo.gl/qaRWNht7PAMY4jxW8,"Wonderful  Food: 5, Service: 5, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Rajesh Behera,5 stars,2018-04-09,https://maps.app.goo.gl/AbfGcFN4vUKPg49L7,Nic and tasty fast food but cost is little bit high.  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Harsh Kshirsagar,5 stars,2023-04-09,https://maps.app.goo.gl/ZXBcPvk6niW6Wz9S6,"Good taste in South Indian food  Service: Dine in, Meal type: Breakfast, Price per person: ₹200–400"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Akshay tyagi,5 stars,2023-06-09,https://maps.app.goo.gl/dFnygFn8G9Rryzhp7,"Good food for health  Service: Dine in, Meal type: Dinner, Price per person: ₹1–200, Food: 5, Service: 5, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Samundra Singh Rathore,4 stars,2023-10-09,https://maps.app.goo.gl/6qocQHZsMj1eiPNC8,"Best  Service: Dine in, Meal type: Lunch, Price per person: ₹200–400, Food: 5, Service: 4, Atmosphere: 4"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,bharavad Kishan,4 stars,2020-04-09,https://maps.app.goo.gl/T38JXqtAwKH6RQkU9,Good food quality ◼️  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Satish Singh,5 stars,2023-04-09,https://maps.app.goo.gl/kLS6AhU4z1yeh89m6,"Osm test  Service: Dine in, Meal type: Dinner, Price per person: ₹1–200, Food: 5, Service: 5, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Akram Shaikh,5 stars,2020-04-09,https://maps.app.goo.gl/FyGe4TKb1U7JbSSw6,Nice place for vadapav  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Gaurav Mishra,2 stars,2019-04-09,https://maps.app.goo.gl/4a4hX36T2eGP66f27,Just a worthless place in worthy city  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,ASHISH PRASAD,5 stars,2023-06-09,https://maps.app.goo.gl/sKDzfMWMoWQHXFd26,Superb experience  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Nirmal Kumar meghwal,5 stars,2023-09-09,https://maps.app.goo.gl/VGzcPTTv3q3K7Hjz8,Good  Dinner  Meal type: Dinner
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Nikunj Patel,5 stars,2020-04-09,https://maps.app.goo.gl/P4YujWNKtYF2unvk7,It's best  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,kekee impex,5 stars,2019-04-09,https://maps.app.goo.gl/KsxbjejN2UvS2zra7,Nice Restaurant at and Good Food  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,kumar vedhavan,5 stars,2023-06-09,https://maps.app.goo.gl/vvKJZfA47FA5ydiU9,"Nice  Service: Delivery, Meal type: Dinner, Price per person: ₹200–400, Food: 5, Service: 5, Atmosphere: 5, Recommended dishes: Tandoori Roti, Vegetarian options: Nice"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Raja Malik,4 stars,2021-04-09,https://maps.app.goo.gl/1do9kW3NHNjVx1uA9,Best for fast food  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,RAHUL MENON,2 stars,2021-04-09,https://maps.app.goo.gl/vNFA9acRmLvtC5AQ9,Not a South Indian udupi....  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Divyang Sutariya,4 stars,2018-04-09,https://maps.app.goo.gl/ZM67JU4tdkcu2KfT6,Awesome For Quick Bite  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,puran singh,4 stars,2019-04-09,https://maps.app.goo.gl/h3Np2eBdvbDEMKxF6,Osm for quick bite  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Pratik Khatri,3 stars,2020-04-09,https://maps.app.goo.gl/bEFMFZsfnVFGDk179,Famous & Noticable Place  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,DIPESH GAJERA,4 stars,2020-04-09,https://maps.app.goo.gl/JbCVYDp1RKnSSjSFA,Ok ok test  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Ramniranjan Latiyal,1 star,2020-04-09,https://maps.app.goo.gl/DSeeywfFeVeyedq57,Low budget test  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Swarup Solanki,5 stars,2019-04-09,https://maps.app.goo.gl/AArWXtRZjoEs5zac9,Friendly Staff an service  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,AJAZ MISTRY,5 stars,2023-04-09,https://maps.app.goo.gl/wrhNnfGnKNoKb4689,The best place  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,sawai singh,5 stars,2023-04-09,https://maps.app.goo.gl/38HaGCgABhKXq3Kc8,Good  Price per person: ₹200–400
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,lipsa acharya,5 stars,2020-04-09,https://maps.app.goo.gl/XoCVzpmx66h83aTc9,Loved it  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,deepak singh,5 stars,2022-04-09,https://maps.app.goo.gl/TkymBgmGLsH5Ttrd9,Nice  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Neha Rana,3 stars,2023-04-09,https://maps.app.goo.gl/PffZUD9NAFgvcpQM8,nice restaurant  Food: 3
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,milap nashikkar,3 stars,2023-04-09,https://maps.app.goo.gl/PYZvYgDv7HJZPYjx7,Food is OK  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Deepak Patel,5 stars,2020-04-09,https://maps.app.goo.gl/AUZKTXstpSdwb2bXA,Tasty and yammy  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,kuldeep vishwakarma,4 stars,2020-04-09,https://maps.app.goo.gl/ayMxYjMSoo3eTukEA,I Love this place  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Chaitanya Ganatra,5 stars,2016-04-09,https://maps.app.goo.gl/ioQdSHWoqRE5KdrS8,Famous  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Sanju Dixit,4 stars,2019-04-09,https://maps.app.goo.gl/y7EhSzTqVVziH2rr8,Tasty  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Ashvin Yadav,3 stars,2020-04-09,https://maps.app.goo.gl/c69o4SQUFjspxRmk7,Good place  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,R Nadar,5 stars,2019-04-09,https://maps.app.goo.gl/GWtdyus7FhjXiHB59,I like t.....  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,naresh virwal,5 stars,2022-04-09,https://maps.app.goo.gl/MJaoVqA765BpBhCC6,"Testy food  Service: Dine in, Meal type: Other"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,hemendra vaghela,3 stars,2020-04-09,https://maps.app.goo.gl/99ZHDM5L6ZSSHN6R6,ok ok test  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Bharat Lohar,4 stars,2020-04-09,https://maps.app.goo.gl/FQMMMCVKzXBR28Ez8,Nice  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Analhaq Shaikh,4 stars,2024-02-09,https://maps.app.goo.gl/UkGaTwU1QSiQnHVn8,"  Meal type: Lunch, Price per person: ₹1–200, Food: 4, Service: 5, Atmosphere: 5, Recommended dishes: , Recommendation for vegetarians: Somewhat recommend, Vegetarian offerings: Menu is all vegetarian, Vegetarian options: South Indian, Punjabi and Chinese."
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,S B Patel,3 stars,2023-04-09,https://maps.app.goo.gl/aHGYH1c7vJBh7xbaA,  
